period_end,region_type,state,property_type,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,new_listings,inventory,avg_sale_to_list,sold_above_list
31/01/2016,state,California,Condo/Co-op,390900,-0.057153035,0.090568519,553700,0.094398719,0.076943881,347,-0.043847501,0.055156851,353,0.094688548,0.078128791,3290,-0.289723661,0.025561097,3072,5154,9569,0.989835501,0.260790274
31/01/2016,state,California,All Residential,454200,-0.036426332,0.091163199,478500,0.089148453,0.074035176,286,-0.031677177,0.082853186,299,0.08381976,0.07106502,21761,-0.301345234,0.065931913,19126,31542,67232,0.990024582,0.28762465
31/01/2016,state,California,Single Family Residential,459700,-0.039361615,0.087508811,454400,0.080272155,0.069493051,270,-0.02955709,0.084160892,282,0.073640461,0.066762914,16856,-0.299563682,0.085033795,14582,23859,51983,0.990164928,0.289807784
31/01/2016,state,California,Townhouse,479700,-0.039537146,0.093391316,581900,0.080145587,0.078555261,337,-0.034678037,0.080610148,373,0.074697853,0.076235535,886,-0.36167147,0.017221584,874,1315,1845,0.9947795,0.37020316
29/02/2016,state,California,Townhouse,507200,0.057337318,0.075868183,619600,0.06498256,0.088302461,363,0.045284039,0.060580399,388,0.03974093,0.082703787,926,0.046327684,0.070520231,1106,1537,2068,1.004209278,0.372570194
29/02/2016,state,California,Single Family Residential,464500,0.01039822,0.042850655,480200,0.056821893,0.066948333,280,-0.00514674,0.044373291,293,0.038312019,0.061384002,16727,-0.007594186,0.021558568,17925,27404,54578,0.992158027,0.302325581
29/02/2016,state,California,All Residential,456900,0.005982921,0.053914285,504300,0.053705374,0.070855829,297,0.004842083,0.053773039,310,0.034869675,0.064441611,21959,0.009145221,0.028331928,23607,35938,70840,0.992613792,0.301379844
29/02/2016,state,California,Condo/Co-op,399700,0.022366545,0.056362284,585300,0.057051329,0.076244259,367,0.029377327,0.063342898,365,0.035291644,0.06581513,3468,0.054103343,0.029385574,3851,5583,10211,0.9941152,0.289792388
29/02/2016,state,California,Multi-Family (2-4 Unit),561700,-0.060800675,0.081292061,527600,0.034205227,0.062600841,266,-0.074075337,0.084287699,337,0.01355496,0.053376556,823,0.146239554,0.110661269,716,1395,3926,0.982613678,0.2527339
31/03/2016,state,California,Condo/Co-op,411900,0.03057263,0.039536466,601500,0.027759964,0.08285916,374,0.025830235,0.038758467,375,0.028507119,0.096955609,4870,0.404267589,0.034189849,4845,6331,10545,0.998141964,0.340041068
31/03/2016,state,California,Townhouse,515400,0.018269223,0.045545715,636500,0.029057465,0.098969939,370,0.024954759,0.05663318,398,0.028884951,0.106577594,1340,0.43776824,-0.00297619,1449,1784,2205,1.009646278,0.446268657
31/03/2016,state,California,All Residential,475500,0.040701952,0.039862939,521200,0.033520371,0.075755602,310,0.045022425,0.042206475,319,0.030494084,0.084219989,30471,0.387631495,0.015293882,30664,42055,73663,0.997371944,0.346854386
31/03/2016,state,California,Multi-Family (2-4 Unit),613600,0.092528448,0.075211145,546800,0.034816606,0.060585581,285,0.094586518,0.101433419,347,0.027420124,0.068539163,976,0.185905225,0.070175439,930,1528,4007,0.992185596,0.321721311
31/03/2016,state,California,Single Family Residential,488900,0.052650357,0.042767049,497900,0.036948435,0.072545748,295,0.050553438,0.043326916,303,0.033462897,0.079679992,23275,0.391462904,0.010506664,23435,32400,56855,0.996719245,0.343544576
30/04/2016,state,California,Townhouse,535200,0.037894291,0.097789133,645900,0.014780186,0.086088599,381,0.036250764,0.091968989,401,0.00648198,0.078431371,1449,0.082150859,-0.012942779,1504,1761,2302,1.009003328,0.46652864
30/04/2016,state,California,All Residential,501500,0.054534949,0.065457697,529500,0.016024377,0.078655791,315,0.035621883,0.059934023,321,0.005849009,0.072759674,32388,0.062877396,-0.042200207,32484,44280,78137,1.000119179,0.371402989
30/04/2016,state,California,Single Family Residential,511700,0.046704403,0.054262739,507500,0.019267218,0.08103808,301,0.045090067,0.060498922,305,0.008819956,0.072872834,24953,0.072048462,-0.043469928,25096,34598,60684,1.000171199,0.372179698
30/04/2016,state,California,Condo/Co-op,417200,0.012957415,0.057576171,607900,0.010613839,0.074781171,378,0.00854073,0.049089354,376,0.001740669,0.079771893,5036,0.034086242,-0.032654629,4959,6427,10985,0.998991511,0.35146942
30/04/2016,state,California,Multi-Family (2-4 Unit),634700,0.034185267,0.097991047,566400,0.035982317,0.084474952,303,0.059090715,0.103789448,358,0.033515062,0.085716007,944,-0.033776868,-0.088803089,917,1477,4118,0.991048052,0.311440678
31/05/2016,state,California,Townhouse,541700,0.01244403,0.062866796,633200,-0.019359631,0.054731594,371,-0.008577782,0.035672153,396,-0.01169749,0.064192758,1531,0.055862069,0.028897849,1552,1788,2375,1.010603326,0.471587198
31/05/2016,state,California,Multi-Family (2-4 Unit),633300,-0.002638116,0.051484127,567100,0.001334904,0.089572089,324,0.039106969,0.088301295,358,0.0002498,0.087897853,1048,0.111346766,0.015503876,982,1473,4151,0.991880338,0.311068702
31/05/2016,state,California,Condo/Co-op,414400,-0.006781936,0.026990095,612000,0.006792548,0.074834501,380,-0.001226305,0.043718473,377,0.003001419,0.070901641,5300,0.052422558,0.020408163,5189,6463,11191,0.999950837,0.369433962
31/05/2016,state,California,All Residential,510200,0.017475906,0.065854535,525900,-0.006794329,0.063851897,316,0.010313642,0.059809893,320,-0.002698761,0.064443253,34340,0.060203767,0.012173195,33393,43816,81260,1.001365581,0.383925451
31/05/2016,state,California,Single Family Residential,526200,0.028337646,0.071153569,502300,-0.010376695,0.06056642,303,0.014053321,0.066814894,304,-0.004695381,0.061704557,26446,0.059790014,0.009312266,25663,34076,63492,1.001518102,0.384708463
30/06/2016,state,California,All Residential,509800,-0.000814743,0.054665426,520600,-0.010051843,0.071900071,318,0.002631169,0.055889153,320,0.000229919,0.067836495,37655,0.096534653,0.004454759,33064,44882,85301,1.000216157,0.375408312
30/06/2016,state,California,Condo/Co-op,422200,0.018740204,0.027880239,608200,-0.006488037,0.090442778,386,-0.002209831,0.026371399,383,0.016259343,0.094682037,5700,0.075674656,0.005823187,5116,6623,11608,0.998878116,0.358245614
30/06/2016,state,California,Multi-Family (2-4 Unit),634600,0.005049313,0.027844901,540000,-0.045803502,0.052104474,294,-0.010036535,0.094432456,344,-0.037952232,0.044301038,1132,0.076045627,0.054986021,953,1536,4255,0.992549071,0.315371025
30/06/2016,state,California,Townhouse,533300,-0.015116328,0.057522551,633500,0.000738144,0.081170032,378,0.00738018,0.059416567,397,0.002040213,0.077504114,1657,0.081592689,-0.016617211,1533,1895,2554,1.007402101,0.450814725
30/06/2016,state,California,Single Family Residential,525600,-0.001249481,0.059451167,497000,-0.01046928,0.068061483,304,0.002675791,0.061632319,303,-0.002445462,0.062222317,29158,0.10254859,0.003510463,25462,34819,66844,1.000370024,0.376877701
31/07/2016,state,California,All Residential,501400,-0.016384717,0.042278038,505000,-0.030128786,0.044680318,314,-0.007154176,0.054665517,317,-0.011311286,0.059371519,33559,-0.108729716,-0.108871717,31395,42832,88992,0.998377035,0.36753181
31/07/2016,state,California,Multi-Family (2-4 Unit),633500,-0.003816381,0.079704493,526300,-0.02645518,0.035081902,296,-0.022151084,0.068873183,344,-0.000620384,0.054591307,959,-0.144513827,-0.179640719,927,1472,4288,0.990509372,0.321167883
31/07/2016,state,California,Condo/Co-op,423500,0.003057412,0.082440691,582800,-0.041749492,0.049348052,378,0.020099335,0.068725557,371,-0.031896101,0.062447595,5126,-0.100701754,-0.094826064,4901,6440,12113,0.99936796,0.365587202
31/07/2016,state,California,Single Family Residential,515700,-0.018910129,0.037445676,483200,-0.027776536,0.042946386,299,-0.013422657,0.049540598,301,-0.007648708,0.057189422,26035,-0.107044862,-0.105756681,24138,33112,69758,0.998036777,0.364355675
31/07/2016,state,California,Townhouse,533100,-0.001890931,0.070860426,611800,-0.034639359,0.034241243,377,0.000599251,0.07285752,394,-0.008829174,0.054114793,1418,-0.142165759,-0.167840376,1403,1781,2776,1.006411206,0.465444288
31/08/2016,state,California,All Residential,501200,-0.000406781,0.050427685,493100,-0.023495534,0.040960066,310,0.000143612,0.050778295,310,-0.021472155,0.043758416,35555,0.059414201,0.062993303,32418,42388,90179,0.99630255,0.345633526
31/08/2016,state,California,Townhouse,536100,0.007069618,0.07975935,601000,-0.017616154,0.036902173,372,-0.002523398,0.069410676,388,-0.013201448,0.046315165,1542,0.084388186,0.013806706,1572,1793,2805,1.003510209,0.411802853
31/08/2016,state,California,Condo/Co-op,422300,-0.002362901,0.088225545,575200,-0.012752066,0.060364545,372,-0.008079692,0.064250417,366,-0.012632203,0.065311872,5525,0.077208033,0.103014574,5021,6076,11940,0.995101693,0.327058824
31/08/2016,state,California,Single Family Residential,511500,-0.007944464,0.045014193,471100,-0.025166936,0.03834294,295,-0.00080741,0.044256726,294,-0.022542667,0.040338267,27371,0.051234781,0.056999421,24853,33042,71114,0.996384879,0.346900004
31/08/2016,state,California,Multi-Family (2-4 Unit),653600,0.029247448,0.082783501,522900,-0.010446235,0.043181371,305,0.051656865,0.122428932,341,-0.011875239,0.050625721,1091,0.140020899,0.08019802,950,1440,4233,0.990866722,0.315307058
30/09/2016,state,California,Multi-Family (2-4 Unit),628300,-0.034001916,0.083827766,553200,0.061101997,0.034886235,310,-0.020217521,0.117266425,360,0.058323709,0.033954724,1011,-0.080909091,-0.041706161,871,1365,4216,0.989144659,0.314540059
30/09/2016,state,California,Townhouse,513600,-0.042005603,0.042883086,623200,0.037026363,0.043379947,368,-0.029974326,0.044126378,401,0.032262446,0.048983574,1443,-0.064202335,-0.00276434,1406,1655,2850,1.000267767,0.387387387
30/09/2016,state,California,Condo/Co-op,416100,-0.014501983,0.07320499,614700,0.068455716,0.058518198,401,0.00658887,0.089775541,395,0.077228924,0.064986737,5103,-0.076547231,0.03049273,4683,6056,12114,0.994404686,0.315696649
30/09/2016,state,California,Single Family Residential,506300,-0.010288394,0.057348468,491800,0.044093778,0.051678773,302,-0.004033494,0.055473396,307,0.04330069,0.05588523,25631,-0.063536719,0.028613853,23307,30720,71189,0.995035864,0.337677032
30/09/2016,state,California,All Residential,494000,-0.01444524,0.056578999,518100,0.050641011,0.051670021,320,-0.004840145,0.061014257,326,0.051586289,0.055981136,33207,-0.066012263,0.025255488,30279,39811,90433,0.994968294,0.335682236
31/10/2016,state,California,All Residential,507200,0.026810322,0.082880851,505900,-0.023517879,0.055266608,315,0.014762268,0.064223857,318,-0.023216956,0.053338044,31184,-0.06092089,0.006747377,28045,33135,85409,0.994247887,0.321575167
31/10/2016,state,California,Multi-Family (2-4 Unit),663300,0.060726411,0.093390302,547500,-0.008275331,0.088800811,310,0.006933466,0.026076963,355,-0.012791336,0.091098716,972,-0.04518664,-0.03666997,840,1263,4109,0.988879476,0.296296296
31/10/2016,state,California,Condo/Co-op,430400,0.034168224,0.065389288,590600,-0.039221138,0.041176605,385,0.015508573,0.059086325,377,-0.044099511,0.036093983,4796,-0.059792198,0.032730405,4393,4918,11342,0.993444176,0.310258549
31/10/2016,state,California,Single Family Residential,518900,0.024912836,0.089064457,482500,-0.018924578,0.058123237,299,0.016562523,0.068766238,302,-0.016773383,0.05713324,24080,-0.06051266,0.005595924,21499,25645,67359,0.994235993,0.320805648
31/10/2016,state,California,Townhouse,530500,0.03263102,0.036941458,606500,-0.0267819,0.046106443,371,0.030474771,0.043838074,389,-0.02859305,0.040688591,1329,-0.078363384,-0.019188192,1303,1299,2567,1.001228854,0.39503386
30/11/2016,state,California,All Residential,502300,-0.009789554,0.054011142,487100,-0.037060222,0.059675735,304,-0.002234958,0.051587794,310,-0.025788103,0.061563185,30249,-0.03001443,0.234653061,24187,26027,77084,0.993322328,0.317068333
30/11/2016,state,California,Condo/Co-op,423200,-0.016437001,0.036309133,558000,-0.054917445,0.059515166,355,-0.008758211,0.044414545,359,-0.049082962,0.06406514,4608,-0.039799958,0.223904382,3680,4001,10429,0.993302973,0.302734375
30/11/2016,state,California,Single Family Residential,513500,-0.010432558,0.055944923,465700,-0.03498695,0.061069195,290,-0.002969495,0.055580334,294,-0.023553066,0.062237917,23374,-0.029359246,0.243099505,18702,19934,60459,0.993106198,0.316676649
30/11/2016,state,California,Multi-Family (2-4 Unit),675000,0.014186463,0.10762846,524600,-0.042888614,0.070484091,309,0.017430485,0.051836862,346,-0.024831017,0.06962653,957,-0.002085506,0.120608899,742,1044,3836,0.989785035,0.29153605
30/11/2016,state,California,Townhouse,525700,-0.009165878,0.022036098,589800,-0.027523004,0.041028618,358,-0.011927023,0.016582355,386,-0.008034053,0.047222797,1297,-0.024078254,0.216697936,1049,1032,2288,0.99998634,0.394757132
31/12/2016,state,California,Townhouse,514100,-0.022117514,0.029142946,569300,-0.034809887,0.056665995,351,-0.022170758,0.028720781,373,-0.035376099,0.073008021,1205,-0.070932922,-0.13184438,858,708,1827,0.996154122,0.338589212
31/12/2016,state,California,Condo/Co-op,408000,-0.035662397,-0.015656049,533900,-0.043262196,0.055334468,342,-0.02671265,0.012011093,344,-0.04053197,0.068814826,4458,-0.032761987,-0.037772502,3193,2727,8622,0.989687051,0.282637954
31/12/2016,state,California,All Residential,491800,-0.020929008,0.043247965,464400,-0.046756428,0.056877671,292,-0.028650174,0.036719338,297,-0.043349976,0.074106976,30080,-0.005521209,-0.034256911,19886,17784,64169,0.990976505,0.29787234
31/12/2016,state,California,Multi-Family (2-4 Unit),637100,-0.059413281,0.12969554,500900,-0.045224941,0.07081866,305,-0.013190614,0.085941359,331,-0.043436948,0.08603453,1005,0.059009484,-0.024271845,680,675,3215,0.983606287,0.276616915
31/12/2016,state,California,Single Family Residential,502800,-0.020840979,0.050734767,443400,-0.047865625,0.054110104,279,-0.025975171,0.044684277,282,-0.043857857,0.072012575,23401,0.001240801,-0.027591938,15151,13656,50426,0.991292418,0.299688048
31/01/2017,state,California,Townhouse,512800,-0.002498473,0.068830154,624900,0.097652063,0.073791925,366,-0.002022567,0.063520943,402,0.077901259,0.07620639,866,-0.281327801,-0.022573363,859,1263,1966,0.99701475,0.354503464
31/01/2017,state,California,Multi-Family (2-4 Unit),629300,-0.013005571,0.051177704,540600,0.078722839,0.058953199,303,-0.058267977,0.058542896,353,0.065228563,0.060896112,824,-0.181727905,0.155680224,627,1132,3248,0.985334146,0.268203883
31/01/2017,state,California,Single Family Residential,488200,-0.02909204,0.061967505,488700,0.102289567,0.075594298,290,-0.024488128,0.050141028,305,0.083199645,0.081557266,17380,-0.257296697,0.031086853,13994,22115,50443,0.989199309,0.290678941
31/01/2017,state,California,Condo/Co-op,398700,-0.023222892,0.019679169,599100,0.121208231,0.082037518,372,-0.016314839,0.041080757,383,0.111768045,0.086442324,3565,-0.199955117,0.083916084,3192,5095,9222,0.988032884,0.267601683
31/01/2017,state,California,All Residential,478700,-0.026528723,0.053963969,515400,0.109875959,0.076991034,307,-0.018634805,0.050682945,324,0.093283439,0.083485845,22648,-0.247074468,0.040760994,18685,29625,64930,0.989158908,0.28854645
28/02/2017,state,California,Condo/Co-op,420200,0.054021772,0.051261501,613800,0.024468941,0.048344758,383,0.024420725,0.036074965,386,0.00876354,0.058253649,3601,0.010098177,0.03865013,3737,5050,9359,0.994421345,0.331296862
28/02/2017,state,California,Multi-Family (2-4 Unit),638800,0.011034223,0.135242173,560800,0.037394677,0.060583977,307,0.03307582,0.187646422,360,0.019780553,0.066571665,777,-0.048959608,-0.051282051,679,1220,3327,0.986480378,0.275418275
28/02/2017,state,California,All Residential,492000,0.027728257,0.076731442,531400,0.031130637,0.053904315,318,0.032088504,0.079147942,329,0.015350568,0.063083356,21966,-0.030113034,0.000273224,21732,31409,65724,0.993409814,0.322270782
28/02/2017,state,California,Townhouse,533100,0.042591566,0.053241301,648000,0.037970663,0.046935778,380,0.029147088,0.047306762,409,0.019343059,0.055103237,926,0.065592635,-0.006437768,1041,1299,2001,1.000512099,0.387688985
28/02/2017,state,California,Single Family Residential,503600,0.031613544,0.084246803,506300,0.03602537,0.054415004,301,0.030516319,0.087752831,311,0.020946855,0.063509842,16658,-0.041542002,-0.004184601,16264,23814,50965,0.993132906,0.318945852
31/03/2017,state,California,Multi-Family (2-4 Unit),649700,0.016957687,0.058520122,596600,0.063943188,0.090556532,325,0.013997651,0.099853279,376,0.044310662,0.08426793,1030,0.325611326,0.059670782,901,1561,3532,0.988702152,0.304854369
31/03/2017,state,California,All Residential,516300,0.049293207,0.085646324,555400,0.045222216,0.065808461,327,0.031766093,0.065473497,339,0.028596544,0.061042568,32223,0.467082499,0.057497293,29894,43048,69891,0.997910448,0.362194706
31/03/2017,state,California,Single Family Residential,526200,0.044868411,0.076266625,532200,0.051061798,0.068743073,313,0.033383718,0.069992695,322,0.03541831,0.065436735,24474,0.469380403,0.051514501,22801,33268,54329,0.997671215,0.358257743
31/03/2017,state,California,Townhouse,555500,0.041322557,0.077131579,669700,0.033262835,0.052185457,388,0.035891585,0.058569428,417,0.019628132,0.046755806,1437,0.553513514,0.073188947,1381,1759,2127,1.007230638,0.443980515
31/03/2017,state,California,Condo/Co-op,441200,0.050213738,0.07126145,635800,0.036390775,0.057088702,393,0.046359909,0.056827672,393,0.018174668,0.047582597,5252,0.458078845,0.078439425,4786,6418,9828,0.998503737,0.37033511
30/04/2017,state,California,Single Family Residential,548200,0.041720921,0.071110553,533100,0.001644626,0.050254699,321,0.03623591,0.060913572,323,0.000818104,0.056976108,23633,-0.034362997,-0.052823534,23442,31672,56846,1.002748034,0.399610714
30/04/2017,state,California,Condo/Co-op,432300,-0.020220336,0.036174046,635600,-0.00045307,0.045512861,394,-0.000581298,0.047268899,393,-0.000380049,0.045364829,4965,-0.054645849,-0.014098491,4954,5919,9839,1.000841369,0.398791541
30/04/2017,state,California,Townhouse,572000,0.029942059,0.068530907,669500,0.00138409,0.037270909,396,0.032852567,0.054747117,417,0.001240946,0.040118467,1306,-0.091794159,-0.098688751,1340,1657,2274,1.014361946,0.514548239
30/04/2017,state,California,All Residential,531000,0.028641132,0.058964179,555300,-0.0002071,0.048774096,335,0.029715219,0.05938508,338,-0.000870291,0.053947468,30856,-0.042423114,-0.047242636,30628,40675,72696,1.002627321,0.402547317
30/04/2017,state,California,Multi-Family (2-4 Unit),659500,0.020851879,0.042303085,585600,-0.016273297,0.036478961,317,0.014075295,0.046448292,371,-0.012653317,0.036473112,938,-0.088435374,0,875,1401,3663,0.993118582,0.342217484
31/05/2017,state,California,Townhouse,570200,-0.002462346,0.052331565,670000,0.00080885,0.05854208,397,-0.007438179,0.055504683,419,0.006036272,0.058625136,1543,0.178762414,0.007838014,1663,1993,2434,1.013478769,0.504860661
31/05/2017,state,California,Single Family Residential,560600,0.022625446,0.065162658,531000,-0.003859905,0.057155919,322,0.018259825,0.065201434,323,0.001339041,0.06338505,28016,0.185461008,0.059646734,27255,35180,59272,1.004389206,0.415441176
31/05/2017,state,California,All Residential,543000,0.022498741,0.064214821,553500,-0.003225662,0.052529006,336,0.016121878,0.065400971,339,0.002895734,0.059857797,36205,0.173353643,0.054524801,35295,45177,75585,1.004473998,0.41842287
31/05/2017,state,California,Condo/Co-op,446800,0.03354987,0.078250174,631800,-0.005892036,0.032340439,401,0.027053208,0.076921516,395,0.004985627,0.047432845,5573,0.1224572,0.051509434,5324,6428,10037,1.004217748,0.425982415
31/05/2017,state,California,Multi-Family (2-4 Unit),719300,0.092847132,0.138188733,593000,0.014263719,0.048590088,330,0.046118603,0.052856756,376,0.017029579,0.053067635,1052,0.116772824,0.010566763,1034,1538,3780,0.995036487,0.33365019
30/06/2017,state,California,Single Family Residential,566400,0.010385255,0.077575612,520200,-0.020246692,0.046672862,320,0.006946784,0.069834407,318,-0.015881647,0.049023949,30920,0.103576272,0.060502126,26525,33928,61120,1.004579967,0.415750323
30/06/2017,state,California,Townhouse,578000,0.013953113,0.083896213,660400,-0.014469945,0.042543479,399,0.013453245,0.062362957,417,-0.006180338,0.050569095,1740,0.128404669,0.050090525,1547,1780,2500,1.015991551,0.533908046
30/06/2017,state,California,All Residential,552200,0.017011614,0.083201569,542800,-0.019310499,0.042652975,335,0.008929791,0.072168698,334,-0.014901377,0.043790837,39628,0.094484492,0.05245266,34278,43527,77722,1.004752841,0.420586454
30/06/2017,state,California,Multi-Family (2-4 Unit),718000,-0.003745814,0.130078123,572600,-0.037557851,0.05918494,320,-0.001147831,0.065694627,366,-0.031952128,0.062187372,1126,0.064272212,-0.003539823,937,1390,3821,0.99510851,0.354351687
30/06/2017,state,California,Condo/Co-op,455800,0.019955078,0.079740041,624000,-0.012299614,0.026084168,406,0.018898556,0.100202379,392,-0.008829522,0.021327494,5822,0.044867193,0.020866211,5251,6401,10212,1.004215553,0.425970457
31/07/2017,state,California,All Residential,546100,-0.011113709,0.089061475,537400,-0.010073033,0.064324207,334,-0.000880097,0.078974383,335,0.002226605,0.058170503,33166,-0.163108756,-0.011769614,31380,39939,79105,1.00414666,0.41087258
31/07/2017,state,California,Condo/Co-op,440600,-0.033502793,0.040362626,622400,-0.002576428,0.067933975,398,-0.02322342,0.053331499,394,0.007011577,0.062270281,5092,-0.125085911,-0.006632852,4831,5691,10109,1.004011929,0.41948154
31/07/2017,state,California,Multi-Family (2-4 Unit),686100,-0.044264966,0.084764791,575800,0.005504346,0.092987859,330,0.027545985,0.121466371,372,0.018583302,0.08130923,965,-0.143744454,0.004162331,903,1352,3826,0.991930532,0.313989637
31/07/2017,state,California,Townhouse,589100,0.016528318,0.106699738,652300,-0.013394034,0.065990314,400,0.017178064,0.082845123,413,-0.010161043,0.049538465,1437,-0.170323326,0.011259676,1507,1773,2592,1.012488208,0.494084899
31/07/2017,state,California,Single Family Residential,563500,-0.005009143,0.092913614,513800,-0.012479248,0.063290619,319,-0.000447243,0.08394515,318,0.000851779,0.058129221,25649,-0.170525839,-0.01490187,24124,31097,62491,1.004188551,0.408475964
31/08/2017,state,California,Condo/Co-op,443400,0.006434957,0.049549204,612500,-0.015825915,0.06441422,400,-0.00647314,0.055069082,390,-0.010230708,0.064627159,5615,0.102493619,0.016657614,5107,5661,9657,1.003002325,0.397862867
31/08/2017,state,California,All Residential,540900,-0.009492432,0.079200351,531300,-0.011434964,0.077472603,331,-0.010359746,0.067658343,332,-0.008151536,0.072557014,37076,0.117959233,0.042808123,33100,39561,77466,1.002629113,0.398209084
31/08/2017,state,California,Multi-Family (2-4 Unit),730500,0.064598782,0.122236952,568800,-0.013803102,0.090905578,331,0.021418048,0.089265974,367,-0.017157823,0.077150158,1096,0.133402275,-0.002729754,1003,1392,3707,0.99217992,0.316605839
31/08/2017,state,California,Single Family Residential,553800,-0.017397723,0.082548516,508700,-0.010023881,0.079815117,316,-0.011333065,0.072545332,316,-0.007126235,0.074796758,28672,0.117947518,0.047570332,25409,30877,61592,1.002367061,0.395751953
31/08/2017,state,California,Townhouse,579600,-0.015568821,0.082193084,652800,0.000668518,0.085852384,395,-0.015287532,0.069333074,417,0.00861667,0.072810423,1670,0.161335188,0.081606218,1555,1584,2409,1.013441011,0.498802395
30/09/2017,state,California,Condo/Co-op,443000,-0.00080533,0.064607961,656400,0.07181751,0.067867322,435,0.008536871,0.057531502,420,0.075950278,0.063474868,4836,-0.13873553,-0.052322163,4369,5390,9677,1.00225982,0.385442514
30/09/2017,state,California,Multi-Family (2-4 Unit),724300,-0.005616705,0.153469246,600700,0.056445116,0.086165517,356,0.016040769,0.129162642,390,0.06347199,0.082145653,931,-0.152866242,-0.080039526,853,1352,3744,0.989906233,0.330827068
30/09/2017,state,California,Single Family Residential,553400,-0.000611595,0.093133018,531600,0.045142587,0.080899809,328,0.006954604,0.084378294,331,0.04705478,0.078664179,25178,-0.121861049,-0.01767391,22149,27769,60695,1.000586611,0.379656843
30/09/2017,state,California,All Residential,540100,-0.001523402,0.093349998,558600,0.051418267,0.078269709,346,0.003993449,0.077135474,350,0.05425486,0.075278801,32434,-0.125202287,-0.023278224,28688,36044,76588,1.000989374,0.382777332
30/09/2017,state,California,Townhouse,574400,-0.008489135,0.12044211,670100,0.029110599,0.075235741,398,-0.0149591,0.086962297,428,0.029346741,0.067161176,1474,-0.118421053,0.019363762,1301,1505,2384,1.011127558,0.463364993
31/10/2017,state,California,Condo/Co-op,460500,0.039629518,0.070270078,638000,-0.028056567,0.080537059,410,0.028621193,0.071213739,408,-0.029409879,0.080081748,5003,0.034318793,0.042508856,4540,5069,9216,1.004822392,0.394763142
31/10/2017,state,California,Single Family Residential,556600,0.005699608,0.07264351,520800,-0.020360208,0.079245289,323,0.011108048,0.078557387,326,-0.014640015,0.08100586,24940,-0.009492037,0.035671276,21980,25828,57559,1.001079024,0.369085806
31/10/2017,state,California,All Residential,545200,0.009428446,0.074843707,547500,-0.019852588,0.08226063,341,0.017826763,0.080386511,345,-0.015104554,0.084206884,32341,-0.002898104,0.037069104,28824,33569,72594,1.002010934,0.375993321
31/10/2017,state,California,Multi-Family (2-4 Unit),705200,-0.026323863,0.06005941,612600,0.019834549,0.116065785,337,-0.0765287,0.036108589,400,0.026198633,0.123985692,1005,0.079484425,0.039296794,932,1276,3606,0.992130583,0.32238806
31/10/2017,state,California,Townhouse,590500,0.028394624,0.114140685,657600,-0.019369978,0.084285622,402,0.053478791,0.110093303,424,-0.009287393,0.089201335,1377,-0.066440678,0.033783784,1358,1373,2130,1.016096027,0.473493101
30/11/2017,state,California,Townhouse,593200,0.003553735,0.129012045,649600,-0.012730578,0.10152732,397,-0.022748534,0.098231975,421,-0.006555524,0.09148825,1292,-0.060363636,-0.004622496,1164,1093,1837,1.012597388,0.462848297
30/11/2017,state,California,Multi-Family (2-4 Unit),736900,0.045135609,0.091677696,572200,-0.064326602,0.090815788,327,0.056924662,0.076166293,377,-0.056245598,0.087517207,988,-0.011011011,0.032392894,863,979,3272,0.997321298,0.339068826
30/11/2017,state,California,Condo/Co-op,470800,0.022612778,0.112747842,605800,-0.050530131,0.085553188,399,0.027786267,0.110703624,388,-0.047611189,0.081753435,4525,-0.095723421,-0.018225212,3876,4011,8351,1.003881394,0.373038674
30/11/2017,state,California,Single Family Residential,571100,0.026090662,0.112232923,510900,-0.018986598,0.097139662,320,0.020487165,0.103932091,319,-0.020721284,0.084140872,23063,-0.075260626,-0.013305382,19441,20903,52000,1.002191905,0.37328188
30/11/2017,state,California,All Residential,559700,0.026594583,0.114337595,532800,-0.026845729,0.093740832,334,0.017862355,0.102148013,336,-0.027297983,0.082526529,29898,-0.07553879,-0.011603689,25368,27008,65546,1.002706521,0.375811091
31/12/2017,state,California,Condo/Co-op,453300,-0.037256575,0.110908323,565500,-0.066489484,0.059198573,375,-0.024283548,0.113475685,365,-0.058973081,0.060961982,4298,-0.050165746,-0.035890534,3179,2643,6827,1.000440119,0.358306189
31/12/2017,state,California,Multi-Family (2-4 Unit),699700,-0.04971606,0.099289389,540000,-0.058080001,0.078287389,324,-0.037701988,0.043712827,359,-0.047665584,0.085124126,936,-0.055499495,-0.073267327,688,699,2822,0.990026116,0.334401709
31/12/2017,state,California,Single Family Residential,551700,-0.033945683,0.097365986,480900,-0.058769271,0.08460042,306,-0.036386863,0.092123317,305,-0.043624559,0.084435507,22225,-0.03625168,-0.050254263,15582,13762,43445,0.999623268,0.349966254
31/12/2017,state,California,Townhouse,592300,-0.002450794,0.152130539,615600,-0.052264027,0.08137547,396,0.001110045,0.124873058,402,-0.047126862,0.077768284,1210,-0.062015504,0.004149378,872,633,1389,1.01341111,0.433057851
31/12/2017,state,California,All Residential,543400,-0.029185004,0.104955869,500500,-0.060559285,0.077923652,320,-0.03311929,0.09707077,320,-0.047400013,0.077967566,28692,-0.040272946,-0.046143617,20342,17753,54543,0.9999893,0.354105674
